"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"24962","Native",1,24,"spillover1","tt","spillover1 tt",4,0,364,364,-0.5,0.5,364
"24964","Native",1,12,"spillover1","tt","spillover1 tt",4,0,1577,1577,-0.5,0.5,1577
"24966","Native",1,6,"spillover1","tt","spillover1 tt",2,0,367,367,0.5,0.5,367
"24968","Native",1,7,"spillover1","tt","spillover1 tt",3,0,418,418,-0.5,-0.5,418
"24970","Native",1,14,"spillover1","tt","spillover1 tt",2,0,348,348,0.5,0.5,348
"24972","Native",1,21,"spillover1","tt","spillover1 tt",1,0,671,671,0.5,-0.5,671
"24974","Native",1,19,"spillover1","tt","spillover1 tt",3,0,206,206,-0.5,-0.5,206
"24976","Native",1,17,"spillover1","tt","spillover1 tt",1,0,851,851,0.5,-0.5,851
"24978","Native",1,10,"spillover1","tt","spillover1 tt",2,0,515,515,0.5,0.5,515
"24980","Native",1,23,"spillover1","tt","spillover1 tt",3,0,809,809,-0.5,-0.5,809
"24982","Native",1,15,"spillover1","tt","spillover1 tt",3,0,195,195,-0.5,-0.5,195
"24984","Native",1,1,"spillover1","tt","spillover1 tt",1,0,179,179,0.5,-0.5,179
"24986","Native",1,2,"spillover1","tt","spillover1 tt",2,0,209,209,0.5,0.5,209
"24988","Native",1,5,"spillover1","tt","spillover1 tt",1,0,408,408,0.5,-0.5,408
"24990","Native",1,16,"spillover1","tt","spillover1 tt",4,0,233,233,-0.5,0.5,233
"24992","Native",1,3,"spillover1","tt","spillover1 tt",3,0,1383,1383,-0.5,-0.5,1383
"24994","Native",1,13,"spillover1","tt","spillover1 tt",1,0,819,819,0.5,-0.5,819
"24996","Native",1,11,"spillover1","tt","spillover1 tt",3,0,220,220,-0.5,-0.5,220
"24998","Native",1,9,"spillover1","tt","spillover1 tt",1,0,178,178,0.5,-0.5,178
"25000","Native",1,8,"spillover1","tt","spillover1 tt",4,0,914,914,-0.5,0.5,914
"25002","Native",1,4,"spillover1","tt","spillover1 tt",4,0,224,224,-0.5,0.5,224
"25004","Native",1,20,"spillover1","tt","spillover1 tt",4,0,1082,1082,-0.5,0.5,1082
"25006","Native",1,18,"spillover1","tt","spillover1 tt",2,0,266,266,0.5,0.5,266
"25008","Native",1,22,"spillover1","tt","spillover1 tt",2,0,433,433,0.5,0.5,433
"25010","Native",2,14,"spillover1","tt","spillover1 tt",3,0,975,975,-0.5,-0.5,975
"25012","Native",2,4,"spillover1","tt","spillover1 tt",1,0,705,705,0.5,-0.5,705
"25014","Native",2,19,"spillover1","tt","spillover1 tt",4,0,386,386,-0.5,0.5,386
"25016","Native",2,1,"spillover1","tt","spillover1 tt",2,0,528,528,0.5,0.5,528
"25018","Native",2,5,"spillover1","tt","spillover1 tt",2,0,792,792,0.5,0.5,792
"25020","Native",2,15,"spillover1","tt","spillover1 tt",4,0,1247,1247,-0.5,0.5,1247
"25022","Native",2,7,"spillover1","tt","spillover1 tt",4,0,300,300,-0.5,0.5,300
"25024","Native",2,18,"spillover1","tt","spillover1 tt",3,0,288,288,-0.5,-0.5,288
"25026","Native",2,6,"spillover1","tt","spillover1 tt",3,0,359,359,-0.5,-0.5,359
"25028","Native",2,22,"spillover1","tt","spillover1 tt",3,0,683,683,-0.5,-0.5,683
"25030","Native",2,10,"spillover1","tt","spillover1 tt",3,0,131,131,-0.5,-0.5,131
"25032","Native",2,8,"spillover1","tt","spillover1 tt",1,0,696,696,0.5,-0.5,696
"25034","Native",2,24,"spillover1","tt","spillover1 tt",1,0,499,499,0.5,-0.5,499
"25036","Native",2,17,"spillover1","tt","spillover1 tt",2,0,681,681,0.5,0.5,681
"25038","Native",2,2,"spillover1","tt","spillover1 tt",3,0,211,211,-0.5,-0.5,211
"25040","Native",2,11,"spillover1","tt","spillover1 tt",4,0,250,250,-0.5,0.5,250
"25042","Native",2,3,"spillover1","tt","spillover1 tt",4,0,162,162,-0.5,0.5,162
"25044","Native",2,21,"spillover1","tt","spillover1 tt",2,0,183,183,0.5,0.5,183
"25046","Native",2,20,"spillover1","tt","spillover1 tt",1,0,194,194,0.5,-0.5,194
"25048","Native",2,16,"spillover1","tt","spillover1 tt",1,0,373,373,0.5,-0.5,373
"25050","Native",2,13,"spillover1","tt","spillover1 tt",2,0,198,198,0.5,0.5,198
"25052","Native",2,9,"spillover1","tt","spillover1 tt",2,0,1286,1286,0.5,0.5,1286
"25054","Native",2,12,"spillover1","tt","spillover1 tt",1,0,457,457,0.5,-0.5,457
"25056","Native",2,23,"spillover1","tt","spillover1 tt",4,0,366,366,-0.5,0.5,366
"25057","Native",3,11,"spillover1","tt","spillover1 tt",1,0,373,373,0.5,-0.5,373
"25059","Native",3,21,"spillover1","tt","spillover1 tt",3,0,343,343,-0.5,-0.5,343
"25061","Native",3,2,"spillover1","tt","spillover1 tt",4,0,2092,2092,-0.5,0.5,2092
"25063","Native",3,20,"spillover1","tt","spillover1 tt",2,0,1398,1398,0.5,0.5,1398
"25065","Native",3,9,"spillover1","tt","spillover1 tt",3,0,274,274,-0.5,-0.5,274
"25067","Native",3,4,"spillover1","tt","spillover1 tt",2,0,1676,1676,0.5,0.5,1676
"25069","Native",3,3,"spillover1","tt","spillover1 tt",1,0,637,637,0.5,-0.5,637
"25071","Native",3,1,"spillover1","tt","spillover1 tt",3,0,469,469,-0.5,-0.5,469
"25073","Native",3,13,"spillover1","tt","spillover1 tt",3,0,659,659,-0.5,-0.5,659
"25075","Native",3,18,"spillover1","tt","spillover1 tt",4,0,384,384,-0.5,0.5,384
"25077","Native",3,7,"spillover1","tt","spillover1 tt",1,0,1359,1359,0.5,-0.5,1359
